expiry,T,kind,strike,mid,iv,yahoo_iv,moneyness,delta
2026-08-07,0.0410958904109589,put,565.0,0.11499999999999999,0.5198579736944338,0.500005,0.765373136105379,-0.004570749546992436
2026-08-07,0.0410958904109589,put,570.0,0.11499999999999999,0.5044513297017355,0.48779809082031256,0.7721463496992319,-0.004702071670985353
2026-08-07,0.0410958904109589,put,575.0,0.125,0.49376128207564046,0.477544287109375,0.7789195632930849,-0.005176900874741874
2026-08-07,0.0410958904109589,put,580.0,0.135,0.48267859494125037,0.46631393066406257,0.7856927768869377,-0.0056724125696705485
2026-08-07,0.0410958904109589,put,585.0,0.155,0.47498639683570626,0.4585015087890626,0.7924659904807907,-0.006529062077735515
2026-08-07,0.0410958904109589,put,590.0,0.155,0.45952630903158126,0.44336494140625,0.7992392040746435,-0.006734100657294184
2026-08-07,0.0410958904109589,put,595.0,0.175,0.4507651925623033,0.43457596679687505,0.8060124176684965,-0.007653574359477333
2026-08-07,0.0410958904109589,put,600.0,0.185,0.43831366877637873,0.422857333984375,0.8127856312623494,-0.008260883582315248
2026-08-07,0.0410958904109589,put,605.0,0.20500000000000002,0.42838987821043784,0.41309180664062495,0.8195588448562023,-0.009258435919000219
2026-08-07,0.0410958904109589,put,610.0,0.235,0.4202733511352069,0.40479110839843746,0.8263320584500552,-0.010658145002172437
2026-08-07,0.0410958904109589,put,615.0,0.255,0.4090321564903052,0.39380489013671877,0.8331052720439082,-0.011760945237935694
2026-08-07,0.0410958904109589,put,620.0,0.265,0.39533060726015135,0.3803772900390625,0.839878485637761,-0.012562204728925663
2026-08-07,0.0410958904109589,put,625.0,0.305,0.3871406396031303,0.3723207299804688,0.846651699231614,-0.014523857710245891
2026-08-07,0.0410958904109589,put,630.0,0.335,0.37627126762354535,0.36157864990234373,0.8534249128254668,-0.016209863389549772
2026-08-07,0.0410958904109589,put,635.0,0.365,0.36483498008776677,0.3505924316406249,0.8601981264193198,-0.01799618573102535
2026-08-07,0.0410958904109589,put,640.0,0.405,0.354269506761314,0.34009448974609374,0.8669713400131727,-0.02027165057076341
2026-08-07,0.0410958904109589,put,645.0,0.455,0.34424612675889316,0.3303289624023437,0.8737445536070256,-0.023063412036816944
2026-08-07,0.0410958904109589,put,650.0,0.495,0.3322744541279185,0.3186103295898437,0.8805177672008785,-0.025649422516807685
2026-08-07,0.0410958904109589,put,655.0,0.545,0.3207861779858503,0.3073799731445312,0.8872909807947315,-0.028810955849253195
2026-08-07,0.0410958904109589,put,660.0,0.625,0.31136875781759166,0.2981027221679687,0.8940641943885843,-0.03335881924025197
2026-08-07,0.0410958904109589,put,665.0,0.71,0.301223760001965,0.2884592639160155,0.9008374079824373,-0.03839361322194523
2026-08-07,0.0410958904109589,put,670.0,0.825,0.2921604522315725,0.2791820129394531,0.9076106215762901,-0.044924278355230274
2026-08-07,0.0410958904109589,put,675.0,0.935,0.2814092104239077,0.26856200195312496,0.9143838351701431,-0.05171476636883876
2026-08-07,0.0410958904109589,put,680.0,1.1,0.27261628942448873,0.2601392346191406,0.921157048763996,-0.06109791073445536
2026-08-07,0.0410958904109589,put,685.0,1.2850000000000001,0.2631516052094303,0.25049577636718745,0.9279302623578489,-0.07188014689978706
2026-08-07,0.0410958904109589,put,686.0,1.33,0.2614350831813666,0.249030947265625,0.9292849050766195,-0.07441805112336652
2026-08-07,0.0410958904109589,put,687.0,1.37,0.2594050573509414,0.24701680725097658,0.93063954779539,-0.07681313462046091
2026-08-07,0.0410958904109589,put,688.0,1.4,0.256853632110764,0.24451439086914065,0.9319941905141607,-0.07889285234998611
2026-08-07,0.0410958904109589,put,689.0,1.46,0.2555846620395572,0.24323266540527344,0.9333488332329313,-0.08207012064393648
2026-08-07,0.0410958904109589,put,690.0,1.5,0.2533461883823455,0.24097438720703124,0.9347034759517018,-0.08458450541127227
2026-08-07,0.0410958904109589,put,691.0,1.55,0.2514659680877731,0.2391433508300781,0.9360581186704724,-0.08749119151064333
2026-08-07,0.0410958904109589,put,692.0,1.63,0.2507298529951822,0.23834990173339843,0.937412761389243,-0.09147142247500317
2026-08-07,0.0410958904109589,put,693.0,1.69,0.24905801479716358,0.23670196899414062,0.9387674041080136,-0.09480274850522286
2026-08-07,0.0410958904109589,put,694.0,1.73,0.24651822851601024,0.23419955261230468,0.9401220468267841,-0.097506689880688
2026-08-07,0.0410958904109589,put,695.0,1.78,0.24430176156818312,0.23200230895996093,0.9414766895455547,-0.10060320531160682
2026-08-07,0.0410958904109589,put,696.0,1.85,0.24275337451058004,0.23041541076660155,0.9428313322643254,-0.10442347493197746
2026-08-07,0.0410958904109589,put,697.0,1.93,0.2414585233257515,0.2291336853027344,0.9441859749830959,-0.10862252891951552
2026-08-07,0.0410958904109589,put,698.0,1.99,0.2393439158237658,0.22699747619628902,0.9455406177018665,-0.1122194156377403
2026-08-07,0.0410958904109589,put,699.0,2.075,0.23800166200498335,0.2257767852783203,0.9468952604206371,-0.1166864974867543
2026-08-07,0.0410958904109589,put,700.0,2.16,0.23653802907259605,0.22412885253906245,0.9482499031394076,-0.12120625084159997
2026-08-07,0.0410958904109589,put,701.0,2.225,0.23431009886576787,0.222114712524414,0.9496045458581782,-0.12515733373060212
2026-08-07,0.0410958904109589,put,702.0,2.3200000000000003,0.2329490721061803,0.22052781433105467,0.9509591885769488,-0.1301168788564837
2026-08-07,0.0410958904109589,put,703.0,2.385,0.23053738986204023,0.21833057067871092,0.9523138312957194,-0.13421916604663842
2026-08-07,0.0410958904109589,put,704.0,2.4699999999999998,0.22865091960761996,0.21625539611816402,0.95366847401449,-0.13901706904263067
2026-08-07,0.0410958904109589,put,705.0,2.59,0.22768900452280502,0.21524832611083983,0.9550231167332606,-0.1449408766768192
2026-08-07,0.0410958904109589,put,706.0,2.67,0.22542981798062692,0.21302056518554688,0.9563777594520312,-0.14974887285663274
2026-08-07,0.0410958904109589,put,707.0,2.815,0.2248962701374518,0.21253228881835937,0.9577324021708017,-0.15653093502508453
2026-08-07,0.0410958904109589,put,708.0,2.915,0.22296119426221458,0.21057918334960937,0.9590870448895723,-0.16208903107710304
2026-08-07,0.0410958904109589,put,709.0,3.045,0.22171231682056378,0.20926694061279294,0.9604416876083429,-0.16857668000692083
2026-08-07,0.0410958904109589,put,710.0,3.12,0.2188888861075892,0.20633728240966792,0.9617963303271134,-0.17364823809633723
2026-08-07,0.0410958904109589,put,711.0,3.285,0.21827571550109132,0.20575745422363279,0.963150973045884,-0.18126514909668412
2026-08-07,0.0410958904109589,put,712.0,3.37,0.21549738296991722,0.20288883056640622,0.9645056157646547,-0.18685260354737432
2026-08-07,0.0410958904109589,put,713.0,3.54,0.2146985995443333,0.20200382965087887,0.9658602584834253,-0.19476916165114166
2026-08-07,0.0410958904109589,put,714.0,3.645,0.21218096994654148,0.19959296508789062,0.9672149012021958,-0.20113681977043907
2026-08-07,0.0410958904109589,put,715.0,3.79,0.21049013296611196,0.1977619287109375,0.9685695439209664,-0.20863920448820383
2026-08-07,0.0410958904109589,put,716.0,3.965,0.20934072510113927,0.19641916870117188,0.969924186639737,-0.21697844043222203
2026-08-07,0.0410958904109589,put,717.0,4.15,0.20824635595859214,0.19535106414794923,0.9712788293585075,-0.2256445527260369
2026-08-07,0.0410958904109589,put,718.0,4.32,0.2066530609034751,0.19367261413574222,0.9726334720772781,-0.23407810416724362
2026-08-07,0.0410958904109589,put,719.0,4.45,0.2040496886327226,0.19104812866210938,0.9739881147960487,-0.2417885510279505
2026-08-07,0.0410958904109589,put,720.0,4.645,0.20269077522408482,0.18970536865234378,0.9753427575148192,-0.2510604431547767
2026-08-07,0.0410958904109589,put,721.0,4.824999999999999,0.20085257951575303,0.18781329772949218,0.9766974002335899,-0.26016479924437363
2026-08-07,0.0410958904109589,put,722.0,5.07,0.2001716089316018,0.1871114004516602,0.9780520429523605,-0.27068903219219875
2026-08-07,0.0410958904109589,put,723.0,5.275,0.19849614340037353,0.18524984680175777,0.9794066856711311,-0.28057030601930144
2026-08-07,0.0410958904109589,put,724.0,5.495,0.19694398072900013,0.18360191406249998,0.9807613283899016,-0.290887788020737
2026-08-07,0.0410958904109589,put,725.0,5.705,0.19502291146380263,0.18158777404785154,0.9821159711086722,-0.3012129732032305
2026-08-07,0.0410958904109589,put,726.0,5.904999999999999,0.19274316452146062,0.1792379440307617,0.9834706138274428,-0.31159473471572763
2026-08-07,0.0410958904109589,put,727.0,6.18,0.19169561502170201,0.17813932220458983,0.9848252565462133,-0.32333730482382783
2026-08-07,0.0410958904109589,put,728.0,6.455,0.19044379204611156,0.17682707946777343,0.986179899264984,-0.33522116206148433
2026-08-07,0.0410958904109589,put,729.0,6.66,0.18772310134581294,0.1739279385375977,0.9875345419837546,-0.34639108473269187
2026-08-07,0.0410958904109589,put,730.0,6.9399999999999995,0.18617417359641422,0.17224948852539065,0.9888891847025251,-0.3587757433568821
2026-08-07,0.0410958904109589,put,731.0,7.275,0.18539349821253498,0.17118138397216798,0.9902438274212957,-0.3719572860707864
2026-08-07,0.0410958904109589,put,732.0,7.585,0.18395093651438615,0.1695639685058594,0.9915984701400663,-0.3850352215075866
2026-08-07,0.0410958904109589,put,733.0,7.824999999999999,0.18108130257084346,0.166573275756836,0.9929531128588369,-0.3977640600151717
2026-08-07,0.0410958904109589,put,734.0,8.15,0.1794758538577582,0.1648643084716797,0.9943077555776074,-0.4115113168606004
2026-08-07,0.0410958904109589,put,735.0,8.54,0.1787547197024507,0.1638877557373047,0.995662398296378,-0.4258915012281639
2026-08-07,0.0410958904109589,put,736.0,8.879999999999999,0.17694615723302887,0.16187361572265624,0.9970170410151487,-0.4401922360493642
2026-08-07,0.0410958904109589,put,737.0,9.254999999999999,0.17549519445706097,0.16025620025634768,0.9983716837339192,-0.45490989323966347
2026-08-07,0.0410958904109589,put,738.0,9.625,0.17371827286525282,0.15821154296875,0.9997263264526898,-0.46988479091668367
2026-08-07,0.0410958904109589,put,739.0,9.96,0.17110832463629833,0.15528188476562502,1.0010809691714604,-0.48518604520513564
2026-08-07,0.0410958904109589,put,740.0,10.41,0.1701719402887339,0.1540001593017578,1.002435611890231,-0.5008151719806808
2026-08-07,0.0410958904109589,put,741.0,10.83,0.168471139764726,0.1519860192871094,1.0037902546090016,-0.5167314119348144
2026-08-07,0.0410958904109589,put,742.0,11.295,0.16725724858874746,0.15046015563964849,1.0051448973277721,-0.5327870486415627
2026-08-07,0.0410958904109589,put,743.0,11.665,0.16416639982774128,0.14783567016601565,1.0064995400465426,-0.5497097353458449
2026-08-07,0.0410958904109589,put,744.0,12.219999999999999,0.1639152394774896,0.14704222106933595,1.0078541827653134,-0.5657824958714827
2026-08-07,0.0410958904109589,put,745.0,12.715,0.16236357818128622,0.14478394287109375,1.0092088254840839,-0.5825237094392308
2026-08-07,0.0410958904109589,put,746.0,13.16,0.1596470414658843,0.14215945739746094,1.0105634682028544,-0.6002142216218294
2026-08-07,0.0410958904109589,put,747.0,13.765,0.15939400016553978,0.1414270428466797,1.011918110921625,-0.6163136122942601
2026-08-07,0.0410958904109589,put,748.0,14.27,0.15708239217531564,0.13843635009765626,1.0132727536403956,-0.6340688413238573
2026-08-07,0.0410958904109589,put,749.0,15.36,0.16494139953740433,0.1562584375,1.014627396359166,-0.6423410973476793
2026-08-07,0.0410958904109589,put,750.0,15.455,0.15459299547291153,0.13385875915527345,1.0159820390779368,-0.6678120431112144
2026-08-07,0.0410958904109589,put,751.0,16.1,0.15383336173289947,0.13352306915283202,1.0173366817967073,-0.6839962379984106
2026-08-07,0.0410958904109589,put,752.0,16.78,0.15342665985924506,0.13227186096191407,1.0186913245154778,-0.6995261538588008
2026-08-07,0.0410958904109589,put,753.0,17.380000000000003,0.15113575816893188,0.12952530639648438,1.0200459672342486,-0.7172894331039996
2026-08-07,0.0410958904109589,put,754.0,18.055,0.14994990232803718,0.12693133819580077,1.021400609953019,-0.7334411647988693
2026-08-07,0.0410958904109589,put,755.0,18.905,0.1520568250609886,0.1281215118408203,1.0227552526717896,-0.7444708223620763
2026-08-07,0.0410958904109589,put,756.0,19.685,0.1524924823262512,0.12766375274658204,1.0241098953905603,-0.7574245566121862
2026-08-07,0.0410958904109589,put,757.0,20.315,0.14934205090142072,0.124032197265625,1.0254645381093308,-0.7754977045171343
2026-08-07,0.0410958904109589,put,758.0,21.205,0.1516527131415961,0.1253139227294922,1.0268191808281015,-0.7846563553904102
2026-08-07,0.0410958904109589,put,759.0,22.634999999999998,0.16613751602697405,0.1562584375,1.028173823546872,-0.7750702154216327
2026-08-07,0.0410958904109589,put,760.0,22.765,0.15046837357235163,0.11902736450195311,1.0295284662656425,-0.8107993460522135
2026-08-07,0.0410958904109589,put,761.0,23.735,0.1541991344095066,0.1544274011230469,1.0308831089844133,-0.8161664726881737
2026-08-07,0.0410958904109589,put,762.0,23.705,0.12979058424286516,0.11890529541015624,1.0322377517031838,-0.8698305525191057
2026-08-07,0.0410958904109589,put,763.0,25.380000000000003,0.1536019894640121,0.15943223388671873,1.0335923944219543,-0.8386111775073829
2026-08-07,0.0410958904109589,put,764.0,26.32,0.15615690779745475,0.16217878845214845,1.034947037140725,-0.8445771682615077
2026-08-07,0.0410958904109589,put,765.0,27.225,0.15760396578986666,0.16510844665527347,1.0363016798594955,-0.8519406432903298
2026-08-07,0.0410958904109589,put,766.0,27.62,0.14257612203780365,0.12568013000488282,1.037656322578266,-0.88557380547803
2026-08-07,0.0410958904109589,put,767.0,28.475,0.14115441016837244,0.12543599182128906,1.0390109652970367,-0.8964036524737249
2026-08-07,0.0410958904109589,put,768.0,29.47,0.14466926225294532,0.12818254638671872,1.0403656080158072,-0.8987392752124823
2026-08-07,0.0410958904109589,put,769.0,31.165,0.17197610540641634,0.17737639038085937,1.0417202507345777,-0.8652632148994988
2026-08-07,0.0410958904109589,put,770.0,31.64,0.15836778249058645,0.14112187011718752,1.0430748934533485,-0.8929776837384931
2026-08-07,0.0410958904109589,put,780.0,42.34,0.22014066257257936,0.22846230529785155,1.0566213206410542,-0.8794482941609235
2026-08-14,0.06027397260273973,call,685.0,57.315,0.2557968834579493,0.3118354949951171,0.9279302623578489,0.8968367091316314
2026-08-14,0.06027397260273973,call,690.0,52.015,0.22863658807090592,0.2998727239990234,0.9347034759517018,0.8992382946193802
2026-08-14,0.06027397260273973,call,695.0,48.075,0.2397901251628622,0.28613995117187496,0.9414766895455547,0.8638634251836701
2026-08-14,0.06027397260273973,call,697.0,46.265,0.23677932287408276,0.28241684387207033,0.9441859749830959,0.8557972937271585
2026-08-14,0.06027397260273973,call,700.0,42.95,0.21749105840415636,0.27509269836425776,0.9482499031394076,0.8577793841416519
2026-08-14,0.06027397260273973,call,705.0,39.06,0.2226642262428467,0.2622144091796875,0.9550231167332606,0.8203193238295221
2026-08-14,0.06027397260273973,call,708.0,36.489999999999995,0.2188658512266423,0.25559216094970705,0.9590870448895723,0.8030382754206066
2026-08-14,0.06027397260273973,call,710.0,34.81,0.21649833806018837,0.25193008819580076,0.9617963303271134,0.7905094560654243
2026-08-14,0.06027397260273973,call,712.0,33.125,0.21363148892591957,0.24878680908203127,0.9645056157646547,0.7777732433995034
2026-08-14,0.06027397260273973,call,715.0,29.785,0.1940086175455098,0.2148516015625,0.9685695439209664,0.7729815477752038
2026-08-14,0.06027397260273973,call,720.0,25.72,0.18732418481276716,0.2059405578613281,0.9753427575148192,0.7331016090086178
2026-08-14,0.06027397260273973,call,721.0,24.945,0.18626512351695965,0.20395693511962887,0.9766974002335899,0.7241273782228786
2026-08-14,0.06027397260273973,call,725.0,21.740000000000002,0.17907949643655485,0.1945576150512695,0.9821159711086722,0.6884246295938137
2026-08-14,0.06027397260273973,call,727.0,20.255000000000003,0.17656226994195381,0.19095657684326173,0.9848252565462133,0.667935979732609
2026-08-14,0.06027397260273973,call,729.0,18.84,0.1745188569331815,0.18842364318847654,0.9875345419837546,0.6460510585455539
2026-08-14,0.06027397260273973,call,730.0,18.11,0.1729386769540439,0.18616536499023437,0.9888891847025251,0.6351138173663496
2026-08-14,0.06027397260273973,call,731.0,17.325,0.17041381721353577,0.18338829315185545,0.9902438274212957,0.6244548376606147
2026-08-14,0.06027397260273973,call,732.0,16.61,0.16876605316994323,0.18116053222656248,0.9915984701400663,0.6129049696971861
2026-08-14,0.06027397260273973,call,733.0,15.98,0.16818074615584425,0.18033656585693358,0.9929531128588369,0.6005184636741484
2026-08-14,0.06027397260273973,call,735.0,14.61,0.16494398255310894,0.17600311309814454,0.995662398296378,0.5759712420492209
2026-08-14,0.06027397260273973,call,736.0,13.915,0.1629409029667275,0.17362276580810548,0.9970170410151487,0.5633508236421461
2026-08-14,0.06027397260273973,call,738.0,12.7,0.16086282170840985,0.1706625903320313,0.9997263264526898,0.5367715058289161
2026-08-14,0.06027397260273973,call,739.0,11.995000000000001,0.15820130891982992,0.16779396667480473,1.0010809691714604,0.5232585340434233
2026-08-14,0.06027397260273973,call,740.0,11.455,0.15764147640183557,0.16678689666748053,1.002435611890231,0.5093594241020357
2026-08-14,0.06027397260273973,call,741.0,10.844999999999999,0.15592219457841408,0.16478801528930664,1.0037902546090016,0.495220460617503
2026-08-14,0.06027397260273973,call,742.0,10.27,0.15449209235122163,0.16315534118652347,1.0051448973277721,0.4808577857049738
2026-08-14,0.06027397260273973,call,743.0,9.64,0.15209806378051208,0.16050033843994144,1.0064995400465426,0.46596526933859866
2026-08-14,0.06027397260273973,call,744.0,9.105,0.15081441603513798,0.1590049920654297,1.0078541827653134,0.4511386178428312
2026-08-14,0.06027397260273973,call,745.0,8.559999999999999,0.14917913482016248,0.15703662796020512,1.0092088254840839,0.4359643486108377
2026-08-14,0.06027397260273973,call,746.0,8.055,0.14788646532121758,0.1554192124938965,1.0105634682028544,0.42078632428472346
2026-08-14,0.06027397260273973,call,747.0,7.5,0.14565889131741414,0.15302360656738284,1.011918110921625,0.4047968511066279
2026-08-14,0.06027397260273973,call,748.0,7.029999999999999,0.14440543513969112,0.15152826019287113,1.0132727536403956,0.3893224425056798
2026-08-14,0.06027397260273973,call,749.0,6.585,0.1432803897872241,0.15009394836425782,1.014627396359166,0.3738968324791022
2026-08-14,0.06027397260273973,call,750.0,6.125,0.14169550608968243,0.1482934292602539,1.0159820390779368,0.35796950720976606
2026-08-14,0.06027397260273973,call,751.0,5.6850000000000005,0.14015195054255306,0.14652342742919922,1.0173366817967073,0.3420022612468634
2026-08-14,0.06027397260273973,call,752.0,5.265000000000001,0.1386481105664996,0.14481446014404298,1.0186913245154778,0.3260369846527156
2026-08-14,0.06027397260273973,call,753.0,4.84,0.13679211189637044,0.14283083740234376,1.0200459672342486,0.30958417546090633
2026-08-14,0.06027397260273973,call,754.0,4.445,0.13511648976671364,0.14087773193359376,1.021400609953019,0.2933532874534992
2026-08-14,0.06027397260273973,call,755.0,4.085,0.13371394298291245,0.1392603164672852,1.0227552526717896,0.27758300150258663
2026-08-14,0.06027397260273973,call,756.0,3.755,0.13252136362624642,0.13788703918457032,1.0241098953905603,0.2622826762264578
2026-08-14,0.06027397260273973,call,757.0,3.435,0.13120918082196537,0.13620858917236328,1.0254645381093308,0.24697273680632037
2026-08-14,0.06027397260273973,call,758.0,3.135,0.12994760055050059,0.13495738098144533,1.0268191808281015,0.2319687445254252
2026-08-14,0.06027397260273973,call,759.0,2.865,0.12893201640137966,0.133797724609375,1.028173823546872,0.21768125374203706
2026-08-14,0.06027397260273973,call,760.0,2.585,0.1274148024081987,0.13208875732421876,1.0295284662656425,0.2027602753613203
2026-08-14,0.06027397260273973,call,761.0,2.335,0.12615057055022602,0.13068496276855468,1.0308831089844133,0.18864326872674841
2026-08-14,0.06027397260273973,call,762.0,2.085,0.12453785367387994,0.1289149609375,1.0322377517031838,0.17420217039181368
2026-08-14,0.06027397260273973,call,763.0,1.89,0.12376953570980107,0.1279078909301758,1.0335923944219543,0.16185590561700086
2026-08-14,0.06027397260273973,call,764.0,1.685,0.1224472450504551,0.1263209927368164,1.034947037140725,0.14884237461303634
2026-08-14,0.06027397260273973,call,765.0,1.495,0.1211132029319773,0.1248561636352539,1.0363016798594955,0.1362763907265071
2026-08-14,0.06027397260273973,call,766.0,1.34,0.12031375886010602,0.124032197265625,1.037656322578266,0.12529533391205577
2026-08-14,0.06027397260273973,call,767.0,1.185,0.11916970874207847,0.12262840270996095,1.0390109652970367,0.11413641511732908
2026-08-14,0.06027397260273973,call,768.0,1.05,0.11823543822964894,0.12177391906738282,1.0403656080158072,0.10393279547244538
2026-08-14,0.06027397260273973,call,769.0,0.925,0.11724776895593542,0.12049219360351562,1.0417202507345777,0.0941685852667331
2026-08-14,0.06027397260273973,call,770.0,0.8200000000000001,0.11656786837121925,0.11988184814453123,1.0430748934533485,0.0855365153156486
2026-08-14,0.06027397260273973,call,771.0,0.71,0.11533703337236113,0.11853908813476563,1.044429536172119,0.07642892871169953
2026-08-14,0.06027397260273973,call,772.0,0.63,0.11489074366727801,0.11805081176757812,1.0457841788908895,0.06928661191663858
2026-08-14,0.06027397260273973,call,773.0,0.545,0.11388528432268347,0.1167080517578125,1.0471388216096602,0.061689035416453895
2026-08-14,0.06027397260273973,call,774.0,0.48,0.11342405174712028,0.11646391357421876,1.0484934643284307,0.055517985173282276
2026-08-14,0.06027397260273973,call,775.0,0.415,0.11261552871900377,0.11530425720214844,1.0498481070472012,0.04927808588744411
2026-08-14,0.06027397260273973,call,776.0,0.375,0.11286032472259236,0.11548736083984376,1.051202749765972,0.04505769013407778
2026-08-14,0.06027397260273973,call,777.0,0.32,0.11192481669790964,0.1147549462890625,1.0525573924847424,0.03953970482652865
2026-08-14,0.06027397260273973,call,778.0,0.29000000000000004,0.11229561046394972,0.11512115356445313,1.0539120352035132,0.03618244797028147
2026-08-14,0.06027397260273973,call,779.0,0.245,0.11131668060314763,0.1137783935546875,1.0552666779222837,0.0314526411381251
2026-08-14,0.06027397260273973,call,780.0,0.225,0.11198752013385624,0.11438873901367189,1.0566213206410542,0.029031925813737817
2026-08-14,0.06027397260273973,call,781.0,0.195,0.11159951239685938,0.11402253173828125,1.057975963359825,0.025667843416395244
2026-08-14,0.06027397260273973,call,782.0,0.165,0.11085359044941484,0.1132901171875,1.0593306060785954,0.022269827810650168
2026-08-14,0.06027397260273973,call,783.0,0.155,0.11193804831222065,0.11426666992187501,1.060685248797366,0.020887711471656238
2026-08-14,0.06027397260273973,call,784.0,0.14500000000000002,0.11293717241583232,0.11524322265625,1.0620398915161366,0.019531224863074792
2026-08-14,0.06027397260273973,call,785.0,0.125,0.11257756951038132,0.1147549462890625,1.0633945342349072,0.017158442339944797
2026-08-14,0.06027397260273973,put,500.0,0.10500000000000001,0.5989447530029034,0.5820354296875,0.6773213593852911,-0.0030651143251888557
2026-08-14,0.06027397260273973,put,520.0,0.135,0.5587367079696351,0.5429733203125001,0.7044142137607028,-0.004123129232980527
2026-08-14,0.06027397260273973,put,525.0,0.14500000000000002,0.5492617853278343,0.53320779296875,0.7111874273545558,-0.004473428250878597
2026-08-14,0.06027397260273973,put,535.0,0.165,0.5295071031732779,0.5141650146484374,0.7247338545422616,-0.005210783688238907
2026-08-14,0.06027397260273973,put,540.0,0.185,0.5226741764926264,0.5073291455078125,0.7315070681361144,-0.005854030085922557
2026-08-14,0.06027397260273973,put,545.0,0.195,0.5120686845727181,0.4985401708984375,0.7382802817299674,-0.006260880150670056
2026-08-14,0.06027397260273973,put,550.0,0.20500000000000002,0.5013099000562855,0.48779809082031256,0.7450534953238203,-0.006684083475409941
2026-08-14,0.06027397260273973,put,560.0,0.225,0.4793914104266433,0.46631393066406257,0.7585999225115261,-0.007584608626730938
2026-08-14,0.06027397260273973,put,565.0,0.245,0.4707196401383144,0.45752495605468757,0.765373136105379,-0.008333255382560911
2026-08-14,0.06027397260273973,put,570.0,0.265,0.4616302374553979,0.44873598144531246,0.7721463496992319,-0.00910976487578663
2026-08-14,0.06027397260273973,put,575.0,0.28500000000000003,0.45217621026917576,0.43921459228515625,0.7789195632930849,-0.009916981049283735
2026-08-14,0.06027397260273973,put,580.0,0.305,0.442400363815612,0.42969320312500003,0.7856927768869377,-0.010757934597072971
2026-08-14,0.06027397260273973,put,585.0,0.335,0.43413377060387104,0.42139250488281255,0.7924659904807907,-0.011910749832997447
2026-08-14,0.06027397260273973,put,590.0,0.345,0.42201697529181664,0.4094297338867187,0.7992392040746435,-0.012554429429843195
2026-08-14,0.06027397260273973,put,595.0,0.385,0.41459367866572866,0.40210558837890625,0.8060124176684965,-0.014078957889495425
2026-08-14,0.06027397260273973,put,600.0,0.405,0.40363891584845574,0.39111937011718745,0.8127856312623494,-0.015099053786872485
2026-08-14,0.06027397260273973,put,605.0,0.425,0.3925013554694573,0.3803772900390625,0.8195588448562023,-0.016173661642804982
2026-08-14,0.06027397260273973,put,610.0,0.475,0.3849789547636651,0.37280900634765624,0.8263320584500552,-0.018176228771651592
2026-08-14,0.06027397260273973,put,615.0,0.525,0.37674737078633946,0.3645083081054688,0.8331052720439082,-0.02026080658525531
2026-08-14,0.06027397260273973,put,620.0,0.565,0.36686528027432364,0.35474278076171867,0.839878485637761,-0.022151698968499223
2026-08-14,0.06027397260273973,put,625.0,0.585,0.3546372769000084,0.34278000976562495,0.846651699231614,-0.023558416076144284
2026-08-14,0.06027397260273973,put,630.0,0.655,0.34689064524649027,0.3350896569824219,0.8534249128254668,-0.026550608844449597
2026-08-14,0.06027397260273973,put,635.0,0.71,0.33714640483579705,0.3259344750976562,0.8601981264193198,-0.02924122637246973
2026-08-14,0.06027397260273973,put,640.0,0.775,0.32769656895368604,0.3161689477539062,0.8669713400131727,-0.03238927111326673
2026-08-14,0.06027397260273973,put,645.0,0.855,0.3187509060802896,0.30725790405273434,0.8737445536070256,-0.03617250252987536
2026-08-14,0.06027397260273973,put,650.0,0.9299999999999999,0.3088268499813349,0.297736514892578,0.8805177672008785,-0.04002798017739839
2026-08-14,0.06027397260273973,put,655.0,1.0350000000000001,0.30011809079743307,0.2887034020996093,0.8872909807947315,-0.0450392573230024
2026-08-14,0.06027397260273973,put,660.0,1.15,0.2911569356027077,0.28009753112792957,0.8940641943885843,-0.05065542042446802
2026-08-14,0.06027397260273973,put,665.0,1.28,0.2821282090676596,0.2711254528808594,0.9008374079824373,-0.05708157766906219
2026-08-14,0.06027397260273973,put,670.0,1.44,0.273575837795204,0.26258061645507813,0.9076106215762901,-0.06482536658368565
2026-08-14,0.06027397260273973,put,675.0,1.64,0.2656167931274603,0.25452405639648445,0.9143838351701431,-0.07424390034350858
2026-08-14,0.06027397260273973,put,680.0,1.87,0.25755388703196475,0.24646749633789064,0.921157048763996,-0.08512505141621096
2026-08-14,0.06027397260273973,put,685.0,2.145,0.24969472827165726,0.23834990173339843,0.9279302623578489,-0.0979885406445199
2026-08-14,0.06027397260273973,put,690.0,2.4400000000000004,0.2410398834745527,0.22977454803466796,0.9347034759517018,-0.1122846364272605
2026-08-14,0.06027397260273973,put,691.0,2.5199999999999996,0.2397383483160376,0.22846230529785155,0.9360581186704724,-0.11582198644244068
2026-08-14,0.06027397260273973,put,692.0,2.5999999999999996,0.23836049184630165,0.22702799346923824,0.937412761389243,-0.11939874317670118
2026-08-14,0.06027397260273973,put,693.0,2.6900000000000004,0.23717938298658386,0.22580730255126952,0.9387674041080136,-0.1232741463130882
2026-08-14,0.06027397260273973,put,694.0,2.745,0.234985682029608,0.22373212799072262,0.9401220468267841,-0.12630020452395785
2026-08-14,0.06027397260273973,put,695.0,2.84,0.23379001658553808,0.22235885070800776,0.9414766895455547,-0.13039488700137114
2026-08-14,0.06027397260273973,put,696.0,2.9450000000000003,0.23276394301798362,0.22141281524658202,0.9428313322643254,-0.13478129556108098
2026-08-14,0.06027397260273973,put,697.0,3.0300000000000002,0.231146248758007,0.21964281341552733,0.9441859749830959,-0.13871772891356704
